CollectionCode,HMS,StructuredFormula,StructureType,Title
23498,F d -3 m S,Co2 Ru O4,Spinel#MgAl2O4,Composes spinelles formes entre l'oxyde de ruthenium Ru O2 et les oxydes de certains metaux de transition
23773,F d -3 m Z,Co Ni2 S4,Spinel#MgAl2O4,Chalkogenides of the transition elements. VIII. An x-ray and neutron diffraction study of the spinel Co Ni2 S4
24106,F d -3 m S,Cu Mn2 O4,Spinel#MgAl2O4,On the Structure of the Spinel Cu Mn2 O4
24119,F d -3 m S,Co2.01 Sn1.01 O4,Spinel#MgAl2O4,"Etude cristallographique et magnetique des composes a structure spinelle de formule x Mg2 Sn O4, (1-x) Co2 Sn O4"
24120,F d -3 m S,Mg0.2 Co1.8 Sn O4,Spinel#MgAl2O4,"Etude cristallographique et magnetique des composes a structure spinelle de formule x Mg2 Sn O4, (1-x) Co2 Sn O4"
24121,F d -3 m S,Mg0.4 Co1.6 Sn O4,Spinel#MgAl2O4,"Etude cristallographique et magnetique des composes a structure spinelle de formule x Mg2 Sn O4, (1-x) Co2 Sn O4"
24122,F d -3 m S,Mg0.8 Co1.2 Sn O4,Spinel#MgAl2O4,"Etude cristallographique et magnetique des composes a structure spinelle de formule x Mg2 Sn O4, (1-x) Co2 Sn O4"
24123,F d -3 m S,Mg Co (Sn O4),Spinel#MgAl2O4,"Etude cristallographique et magnetique des composes a structure spinelle de formule x Mg2 Sn O4, (1-x) Co2 Sn O4"
24124,F d -3 m S,Mg1.2 Co0.8 Sn O4,Spinel#MgAl2O4,"Etude cristallographique et magnetique des composes a structure spinelle de formule x Mg2 Sn O4, (1-x) Co2 Sn O4"
24125,F d -3 m S,Mg1.61 Co0.39 Sn O4,Spinel#MgAl2O4,"Etude cristallographique et magnetique des composes a structure spinelle de formule x Mg2 Sn O4, (1-x) Co2 Sn O4"
24126,F d -3 m S,Mg1.8 Co0.2 Sn O4,Spinel#MgAl2O4,"Etude cristallographique et magnetique des composes a structure spinelle de formule x Mg2 Sn O4, (1-x) Co2 Sn O4"
24127,F d -3 m S,Mg2 (Sn O4),Spinel#MgAl2O4,"Etude cristallographique et magnetique des composes a structure spinelle de formule x Mg2 Sn O4, (1-x) Co2 Sn O4"
24135,F d -3 m S,Zn2 V O4,Spinel#MgAl2O4,"Etude cristallographique des phases de type spinelle Mn2 V O4, Zn2 V O4, Co2 V O4"
24136,F d -3 m S,Co2 (V O4),Spinel#MgAl2O4,"Etude cristallographique des phases de type spinelle Mn2 V O4, Zn2 V O4, Co2 V O4"
24137,F d -3 m S,Mn2 V O4,Spinel#MgAl2O4,"Etude cristallographique des phases de type spinelle Mn2 V O4, Zn2 V O4, Co2 V O4"
24138,F d -3 m S,Li Co V O4,Spinel#MgAl2O4,Etude cristallographique et magnetique de deux vanadates mixtes spinelles
24139,F d -3 m S,Li Ni V O4,Spinel#MgAl2O4,Etude cristallographique et magnetique de deux vanadates mixtes spinelles
24210,F d -3 m Z,Co3 O4,Spinel#MgAl2O4,"Chalkogenides of the transition elements. VI. X-Ray, neutron, and magnetic investigation of the spinels Co3 O4, Ni Co2 O4, Co3 S4, and Ni Co2 S4"
24211,F d -3 m Z,Ni Co2 O4,Spinel#MgAl2O4,"Chalkogenides of the transition elements. VI. X-Ray, neutron, and magnetic investigation of the spinels Co3 O4, Ni Co2 O4, Co3 S4, and Ni Co2 S4"
24212,F d -3 m Z,Co3 S4,Spinel#MgAl2O4,"Chalkogenides of the transition elements. VI. X-Ray, neutron, and magnetic investigation of the spinels Co3 O4, Ni Co2 O4, Co3 S4, and Ni Co2 S4"
24213,F d -3 m Z,Ni Co2 S4,Spinel#MgAl2O4,"Chalkogenides of the transition elements. VI. X-Ray, neutron, and magnetic investigation of the spinels Co3 O4, Ni Co2 O4, Co3 S4, and Ni Co2 S4"
24229,F d -3 m S,Mg Fe2 O4,Spinel#MgAl2O4,Spinel structures: with and without variate atom equipoints
24230,F d -3 m S,Mg Ga2 O4,Spinel#MgAl2O4,Spinel structures: with and without variate atom equipoints
24231,F d -3 m S,Mg In2 O4,Spinel#MgAl2O4,Spinel structures: with and without variate atom equipoints
24232,F d -3 m S,Mg2 Ti O4,Spinel#MgAl2O4,Spinel structures: with and without variate atom equipoints
24233,F d -3 m S,Fe2 Ti O4,Spinel#MgAl2O4,Spinel structures: with and without variate atom equipoints
24234,F d -3 m S,Zn2 Sn O4,Spinel#MgAl2O4,Spinel structures: with and without variate atom equipoints
24491,F d -3 m S,Cu Al2 O4,Spinel#MgAl2O4,"Ricerche sugli Spinelli.- II- I composti. Cu Al2 O4, Mg Al2 O4, Mg Fe2 O4, Zn Al2 O4, Zn Cr2 O4, Zn Fe2 O4, Mn Fe2 O4"
24492,F d -3 m S,Mg Al2 O4,Spinel#MgAl2O4,"Ricerche sugli Spinelli.- II- I composti. Cu Al2 O4, Mg Al2 O4, Mg Fe2 O4, Zn Al2 O4, Zn Cr2 O4, Zn Fe2 O4, Mn Fe2 O4"
24493,F d -3 m S,Mg Fe2 O4,Spinel#MgAl2O4,"Ricerche sugli Spinelli.- II- I composti. Cu Al2 O4, Mg Al2 O4, Mg Fe2 O4, Zn Al2 O4, Zn Cr2 O4, Zn Fe2 O4, Mn Fe2 O4"
24494,F d -3 m S,Zn Al2 O4,Spinel#MgAl2O4,"Ricerche sugli Spinelli.- II- I composti. Cu Al2 O4, Mg Al2 O4, Mg Fe2 O4, Zn Al2 O4, Zn Cr2 O4, Zn Fe2 O4, Mn Fe2 O4"
24495,F d -3 m S,Zn Cr2 O4,Spinel#MgAl2O4,"Ricerche sugli Spinelli.- II- I composti. Cu Al2 O4, Mg Al2 O4, Mg Fe2 O4, Zn Al2 O4, Zn Cr2 O4, Zn Fe2 O4, Mn Fe2 O4"
24496,F d -3 m S,Zn Fe2 O4,Spinel#MgAl2O4,"Ricerche sugli Spinelli.- II- I composti. Cu Al2 O4, Mg Al2 O4, Mg Fe2 O4, Zn Al2 O4, Zn Cr2 O4, Zn Fe2 O4, Mn Fe2 O4"
24497,F d -3 m S,Mn Fe2 O4,Spinel#MgAl2O4,"Ricerche sugli Spinelli.- II- I composti. Cu Al2 O4, Mg Al2 O4, Mg Fe2 O4, Zn Al2 O4, Zn Cr2 O4, Zn Fe2 O4, Mn Fe2 O4"
24712,F d -3 m S,Mg Fe Al O4,Spinel#MgAl2O4,"An X-ray examination of the spinel-type mixed oxide, Mg Fe Al O4"
24766,F d -3 m S,Al2 Mg O4,Spinel#MgAl2O4,A Neutron-Diffraction Study of Magnesium Aluminium Oxide
24767,F d -3 m S,Fe2 Mg O4,Spinel#MgAl2O4,Neutron Diffraction Studies of Magnesium Ferrite-Aluminate Powders
24871,F d -3 m S,Cu Fe5 O8,Spinel#MgAl2O4,Contribution a l'Etude du Ferrite Cuivreux et de ses Solutions Solides avec le Ferrite Cuivrique
24872,F d -3 m S,Cu0.86 Fe2.14 O4,Spinel#MgAl2O4,Contribution a l'Etude du Ferrite Cuivreux et de ses Solutions Solides avec le Ferrite Cuivrique
24873,F d -3 m S,Cu0.75 Fe2.25 O4,Spinel#MgAl2O4,Contribution a l'Etude du Ferrite Cuivreux et de ses Solutions Solides avec le Ferrite Cuivrique
24874,F d -3 m S,Cu0.67 Fe2.33 O4,Spinel#MgAl2O4,Contribution a l'Etude du Ferrite Cuivreux et de ses Solutions Solides avec le Ferrite Cuivrique
24928,F d -3 m S,Zn2 Pt O4,Spinel#MgAl2O4,Reaction of platinum dioxide with some metal oxides
24929,F d -3 m S,Mg2 Pt O4,Spinel#MgAl2O4,Reaction of platinum dioxide with some metal oxides
24988,F d -3 m S,Mg Fe2 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24989,F d -3 m S,Mg Fe1.8 In0.2 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24990,F d -3 m S,Mg Fe1.6 In0.4 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24991,F d -3 m S,Mg Fe1.4 In0.6 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24992,F d -3 m S,Mg In2 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24993,F d -3 m S,Mn Fe1.8 In0.2 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24994,F d -3 m S,Mn Fe1.6 In0.4 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24995,F d -3 m S,Mn Fe1.4 In0.6 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24996,F d -3 m S,Mn Fe1.2 In0.8 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24997,F d -3 m S,Mn Fe0.8 In1.2 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24998,F d -3 m S,Mn Fe0.4 In1.6 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
24999,F d -3 m S,Mn In2 O4,Spinel#MgAl2O4,Structure of Mixed Magnesium and Manganese Ferrite - Indates
25560,F d -3 m S,Co3 S4,Spinel#MgAl2O4,Roentgenuntersuchung des Systems Co-S
26091,F d -3 m Z,Co3 O4,Spinel#MgAl2O4,High pressure effects on the crystal and magnetic structures of Co$_3$O$_4$
26517,F d -3 m S,Cd In2 O4,Spinel#MgAl2O4,The crystal structure of cadmium indate
26845,F d -3 m Z,Mg Al2 O4,Spinel#MgAl2O4,"Neutronenbeugungsuntersuchung der Strukturen von Mg Al2 O4 und Zn Al2 O4 Spinellen, in Abhaengigkeit von der Vorgeschichte"
26846,F d -3 m Z,Mg Al2 O4,Spinel#MgAl2O4,"Neutronenbeugungsuntersuchung der Strukturen von Mg Al2 O4 und Zn Al2 O4 Spinellen, in Abhaengigkeit von der Vorgeschichte"
26847,F d -3 m Z,Mg Al1.9 Fe0.1 O4,Spinel#MgAl2O4,"Neutronenbeugungsuntersuchung der Strukturen von Mg Al2 O4 und Zn Al2 O4 Spinellen, in Abhaengigkeit von der Vorgeschichte"
26848,F d -3 m Z,Mg Al1.9 Fe0.1 O4,Spinel#MgAl2O4,"Neutronenbeugungsuntersuchung der Strukturen von Mg Al2 O4 und Zn Al2 O4 Spinellen, in Abhaengigkeit von der Vorgeschichte"
26849,F d -3 m Z,Zn Al2 O4,Spinel#MgAl2O4,"Neutronenbeugungsuntersuchung der Strukturen von Mg Al2 O4 und Zn Al2 O4 Spinellen, in Abhaengigkeit von der Vorgeschichte"
26856,F d -3 m S,Zn Al2 O4,Spinel#MgAl2O4,"Strukturdaten von Gahnit, Zn Al2 O4"
27027,F d -3 m S,Cu Zr2 S4,Spinel#MgAl2O4,Le Spinelle direct Cu Zr2 S4
27497,F d -3 m S,Co3 O4,Spinel#MgAl2O4,The magnetic structure of Co3 O4
27498,F d -3 m S,Co3 O4,Spinel#MgAl2O4,The magnetic structure of Co3 O4
27504,F d -3 m S,Co Co2 O4,Spinel#MgAl2O4,Crystallographic and Magnetic Properties of Solid Solutions of Co Co2 O4 and Co Cr2 O4
27505,F d -3 m S,Co Co2 O4,Spinel#MgAl2O4,Crystallographic and Magnetic Properties of Solid Solutions of Co Co2 O4 and Co Cr2 O4
27507,F d -3 m S,Co Cr2 O4,Spinel#MgAl2O4,Crystallographic and Magnetic Properties of Solid Solutions of Co Co2 O4 and Co Cr2 O4
27768,F d -3 m S,Li Rh Ti O4,Spinel#MgAl2O4,Rhodite spinelle ternaire Li (Ti Rh) O4
27805,F d -3 m S,(Co7 Sb2 O12)2.667,Spinel#MgAl2O4,Etude de deux antimoniates spinelles.
27806,F d -3 m S,(Zn7 Sb2 O12)2.667,Spinel#MgAl2O4,Etude de deux antimoniates spinelles.
27813,F d -3 m S,Ni Mn2 O4,Spinel#MgAl2O4,Srtucture magnetique du manganite de nickel.
27898,F d -3 m S,Fe3 O4,Spinel#MgAl2O4,The Electrostatic Contribution to the Lattice Energy of Some Ordered Spinels
27899,F d -3 m S,Fe3 O4,Spinel#MgAl2O4,The Electrostatic Contribution to the Lattice Energy of Some Ordered Spinels
27900,F d -3 m S,Li0.5 Fe2.5 O4,Spinel#MgAl2O4,The Electrostatic Contribution to the Lattice Energy of Some Ordered Spinels
27903,F d -3 m S,Ni Ga2 O4,Spinel#MgAl2O4,"Cation distribution and g-Factors of certain spinels containing Ni(II), Mn(II), Co(II), Al(III), Ga(III), and Fe(III)"
27920,F d -3 m S,Cu Mn2 O4,Spinel#MgAl2O4,The crystal structure of copper manganite
27921,F d -3 m S,Cu Mn2 O4,Spinel#MgAl2O4,The crystal structure of copper manganite
27922,F d -3 m S,Cu (Mn O2)2,Spinel#MgAl2O4,The crystal structure of copper manganite
28006,F d -3 m S,Ni Sc0.15 Fe1.85 O4,Spinel#MgAl2O4,Neutron-Diffraction Determination of the Oxygen Parameter and the Cation Distribution for the Ferrite Spinels Ni Sc.15 Fe1.85 O4 and Ni Sc.4 Fe1.6 O4
28007,F d -3 m S,Ni Sc0.4 Fe1.6 O4,Spinel#MgAl2O4,Neutron-Diffraction Determination of the Oxygen Parameter and the Cation Distribution for the Ferrite Spinels Ni Sc.15 Fe1.85 O4 and Ni Sc.4 Fe1.6 O4
28108,F d -3 m S,Ni (Fe2 O4),Spinel#MgAl2O4,Neutron and X-Ray diffraction studies of certain doped nickel ferrites
28109,F d -3 m S,Ni Fe1.95 Mn0.05 O4,Spinel#MgAl2O4,Neutron and X-Ray diffraction studies of certain doped nickel ferrites
28110,F d -3 m S,Fe2 Ti O4,Spinel#MgAl2O4,Neutron and Magnetic Studies of a Single Crystal of Fe2 Ti O4
28111,F d -3 m S,Fe2 Ti O4,Spinel#MgAl2O4,Neutron and Magnetic Studies of a Single Crystal of Fe2 Ti O4
28158,F d -3 m S,Co3 O4,Spinel#MgAl2O4,"The structure of cobalt oxide, Co3 O4"
28194,F d -3 m S,Mg1.1 Sn0.1 Fe1.8 O4,Spinel#MgAl2O4,Magnetic Properties and Crystal Structure of the Solid Solution System Mg2 Sn O4 - Mg Fe2 O4
28195,F d -3 m S,Mg1.2 Sn0.2 Fe1.6 O4,Spinel#MgAl2O4,Magnetic Properties and Crystal Structure of the Solid Solution System Mg2 Sn O4 - Mg Fe2 O4
28196,F d -3 m S,Mg1.3 Sn0.3 Fe1.4 O4,Spinel#MgAl2O4,Magnetic Properties and Crystal Structure of the Solid Solution System Mg2 Sn O4 - Mg Fe2 O4
28197,F d -3 m S,Mg1.4 Sn0.4 Fe1.2 O4,Spinel#MgAl2O4,Magnetic Properties and Crystal Structure of the Solid Solution System Mg2 Sn O4 - Mg Fe2 O4
28198,F d -3 m S,Mg1.5 Sn0.5 Fe O4,Spinel#MgAl2O4,Magnetic Properties and Crystal Structure of the Solid Solution System Mg2 Sn O4 - Mg Fe2 O4
28199,F d -3 m S,Mg2 Sn O4,Spinel#MgAl2O4,Magnetic Properties and Crystal Structure of the Solid Solution System Mg2 Sn O4 - Mg Fe2 O4
28229,F d -3 m S,Cu Cr2 Se3 Br,Spinel#MgAl2O4,Ferromagnetic halo-chalcogenide spinels (Cu Cr2 X3 Y) and some properties of the systems Cu Cr2 Se3 Br - Cu Cr2 Se4 and Cu Cr2 Te3 I - Cu Cr2 Te4
28235,F d -3 m S,Zn2 Sn O4,Spinel#MgAl2O4,Substitution du zinc par le cadmium dans le spinelle Zn2 Sn O4. Etude de la repartition des cations dans la solution solide Zn2-2x Cd2x Sn O4
28236,F d -3 m S,Zn1.8 Cd0.2 Sn O4,Spinel#MgAl2O4,Substitution du zinc par le cadmium dans le spinelle Zn2 Sn O4. Etude de la repartition des cations dans la solution solide Zn2-2x Cd2x Sn O4
28237,F d -3 m S,Zn1.6 Cd0.4 Sn O4,Spinel#MgAl2O4,Substitution du zinc par le cadmium dans le spinelle Zn2 Sn O4. Etude de la repartition des cations dans la solution solide Zn2-2x Cd2x Sn O4
28238,F d -3 m S,Zn1.4 Cd0.6 Sn O4,Spinel#MgAl2O4,Substitution du zinc par le cadmium dans le spinelle Zn2 Sn O4. Etude de la repartition des cations dans la solution solide Zn2-2x Cd2x Sn O4
28239,F d -3 m S,(Zn1.2 Cd0.8) (Sn O4),Spinel#MgAl2O4,Substitution du zinc par le cadmium dans le spinelle Zn2 Sn O4. Etude de la repartition des cations dans la solution solide Zn2-2x Cd2x Sn O4
28240,F d -3 m S,Zn Cd Sn O4,Spinel#MgAl2O4,Substitution du zinc par le cadmium dans le spinelle Zn2 Sn O4. Etude de la repartition des cations dans la solution solide Zn2-2x Cd2x Sn O4
28241,F d -3 m S,Zn0.8 Cd1.2 Sn O4,Spinel#MgAl2O4,Substitution du zinc par le cadmium dans le spinelle Zn2 Sn O4. Etude de la repartition des cations dans la solution solide Zn2-2x Cd2x Sn O4
28242,F d -3 m S,Zn0.5 Cd1.5 Sn O4,Spinel#MgAl2O4,Substitution du zinc par le cadmium dans le spinelle Zn2 Sn O4. Etude de la repartition des cations dans la solution solide Zn2-2x Cd2x Sn O4
28243,F d -3 m S,Zn0.4 Cd1.6 Sn O4,Spinel#MgAl2O4,Substitution du zinc par le cadmium dans le spinelle Zn2 Sn O4. Etude de la repartition des cations dans la solution solide Zn2-2x Cd2x Sn O4
28282,F d -3 m S,(Fe2.1 Ga0.9) O4,Spinel#MgAl2O4,Etude du systeme Ga2 O3 Fe O - Fe2 O3 Fe O par diffraction de neutrons
28283,F d -3 m S,Fe1.9 Ga1.1 O4,Spinel#MgAl2O4,Etude du systeme Ga2 O3 Fe O - Fe2 O3 Fe O par diffraction de neutrons
28284,F d -3 m S,Fe1.4 Ga1.6 O4,Spinel#MgAl2O4,Etude du systeme Ga2 O3 Fe O - Fe2 O3 Fe O par diffraction de neutrons
28285,F d -3 m S,Fe Ga2 O4,Spinel#MgAl2O4,Etude du systeme Ga2 O3 Fe O - Fe2 O3 Fe O par diffraction de neutrons
28324,F d -3 m S,Mg Ti2 O4,Spinel#MgAl2O4,Sur quelques proprietes chimiques des oxydes Ti O et Ti2 O3
28371,F d -3 m S,Mn2 (Ti O4),Spinel#MgAl2O4,"Preparation, proprietes cristallines et magnetiques de l'orthotitanate de manganese Mn2 Ti O4"
28450,F d -3 m S,Li0.5 Fe2 V0.5 O4,Spinel#MgAl2O4,Etude cristallographique et magnetique du systeme Fe5 Li O8 - V5 Li O8
28451,F d -3 m S,Li0.5 Fe1.75 V0.75 O4,Spinel#MgAl2O4,Etude cristallographique et magnetique du systeme Fe5 Li O8 - V5 Li O8
28452,F d -3 m S,Li0.5 Fe1.5 V O4,Spinel#MgAl2O4,Etude cristallographique et magnetique du systeme Fe5 Li O8 - V5 Li O8
28453,F d -3 m S,Li0.5 Fe1.25 V1.25 O4,Spinel#MgAl2O4,Etude cristallographique et magnetique du systeme Fe5 Li O8 - V5 Li O8
28454,F d -3 m S,Li0.5 Fe V1.5 O4,Spinel#MgAl2O4,Etude cristallographique et magnetique du systeme Fe5 Li O8 - V5 Li O8
28474,F d -3 m S,Na2 (W O4),Spinel#MgAl2O4,Na2 W O4
28491,F d -3 m S,Mn2 (Sn O4),Spinel#MgAl2O4,Contribution a l'etude de l'orthostannate de manganese
28509,F d -3 m S,Cu Cr2 Se3 Br,Spinel#MgAl2O4,Neutron-diffraction study of the ferromagnetic mixed-anion spinel Cu Cr2 Se3 Br
28511,F d -3 m S,Zn Fe2 O4,Spinel#MgAl2O4,Roentgenbeugungs- und Neutronenbeugungsuntersuchungen an Ferriten der Reihe Mnx Zn1-x Fe2 O4
28512,F d -3 m S,Zn0.9 Mn0.1 Fe2 O4,Spinel#MgAl2O4,Roentgenbeugungs- und Neutronenbeugungsuntersuchungen an Ferriten der Reihe Mnx Zn1-x Fe2 O4
28513,F d -3 m S,Zn0.8 Mn0.2 Fe2 O4,Spinel#MgAl2O4,Roentgenbeugungs- und Neutronenbeugungsuntersuchungen an Ferriten der Reihe Mnx Zn1-x Fe2 O4
28514,F d -3 m S,Zn0.6 Mn0.4 Fe2 O4,Spinel#MgAl2O4,Roentgenbeugungs- und Neutronenbeugungsuntersuchungen an Ferriten der Reihe Mnx Zn1-x Fe2 O4
28515,F d -3 m S,Zn0.4 Mn0.6 Fe2 O4,Spinel#MgAl2O4,Roentgenbeugungs- und Neutronenbeugungsuntersuchungen an Ferriten der Reihe Mnx Zn1-x Fe2 O4
28516,F d -3 m S,Zn0.2 Mn0.8 Fe2 O4,Spinel#MgAl2O4,Roentgenbeugungs- und Neutronenbeugungsuntersuchungen an Ferriten der Reihe Mnx Zn1-x Fe2 O4
28517,F d -3 m S,Mn Fe2 O4,Spinel#MgAl2O4,Roentgenbeugungs- und Neutronenbeugungsuntersuchungen an Ferriten der Reihe Mnx Zn1-x Fe2 O4
28547,F d -3 m S,Cu Mn2 O4,Spinel#MgAl2O4,The cation disposition in the spinel Cu Mn2 O4
28664,F d -3 m S,Fe3 O4,Spinel#MgAl2O4,Miscibilita fra gli ossidi salini di ferro e di manganese
28665,F d -3 m S,Fe3 Mn3 O8,Spinel#MgAl2O4,Miscibilita fra gli ossidi salini di ferro e di manganese
28666,F d -3 m S,Fe Mn2 O4,Spinel#MgAl2O4,Miscibilita fra gli ossidi salini di ferro e di manganese
28835,F d -3 m S,Ni Cr2 O4,Spinel#MgAl2O4,An X-ray investigation of the system Cr2 O3 - Ni O
28891,F d -3 m S,Ag2 (Mo O4),Spinel#MgAl2O4,"The determination of the interatomic distances in silver molybdate, Ag2 Mo O4"
28954,F d -3 m S,Cd Rh2 O4,Spinel#MgAl2O4,"Structure of cadmium rhodite, Cd Rh2 O4"
28961,F d -3 m S,Cd V2 O4,Spinel#MgAl2O4,Zur Kristallchemie der Vanadin(III)-Spinelle
28962,F d -3 m S,Fe V2 O4,Spinel#MgAl2O4,Zur Kristallchemie der Vanadin(III)-Spinelle
28963,F d -3 m S,Zn V2 O4,Spinel#MgAl2O4,Zur Kristallchemie der Vanadin(III)-Spinelle
28989,F d -3 m S,Mn (Ni0.5 V1.5) O4,Spinel#MgAl2O4,Ueber Oxidsysteme mit Uebergangsmetallen in verschiedenen Oxydationsstufen. VII. Das System Mn (Nix V(2-x)) O4
29129,F d -3 m S,Fe3 O4,Spinel#MgAl2O4,The structure of magnetite and the spinels
29219,F d -3 m S,Mg0.3125 Mn2.0625 Al0.625 O4,Spinel#MgAl2O4,Crystal Distortion in Spinels Containing Mn3+ Ions
29221,F d -3 m S,Mg Mn1.75 Al0.25 O4,Spinel#MgAl2O4,Crystal Distortion in Spinels Containing Mn3+ Ions
29348,F d -3 m S,Co2 Ge O4,Spinel#MgAl2O4,Physical and Crystallographical Properties of Some Spinels
29630,F d -3 m Z,Co Fe2 O4,Spinel#MgAl2O4,Substitutional effect of Mg$^{2+}$ on structural and magnetic properties of cobalt nanoferrite
29664,F d -3 m Z,(Co0.8 Mg0.2) Fe2 O4,Spinel#MgAl2O4,Substitutional effect of Mg$^{2+}$ on structural and magnetic properties of cobalt nanoferrite
29665,F d -3 m Z,(Co0.6 Mg0.4) Fe2 O4,Spinel#MgAl2O4,Substitutional effect of Mg$^{2+}$ on structural and magnetic properties of cobalt nanoferrite
29666,F d -3 m Z,(Co0.4 Mg0.6) Fe2 O4,Spinel#MgAl2O4,Substitutional effect of Mg$^{2+}$ on structural and magnetic properties of cobalt nanoferrite
29667,F d -3 m Z,(Co0.2 Mg0.8) Fe2 O4,Spinel#MgAl2O4,Substitutional effect of Mg$^{2+}$ on structural and magnetic properties of cobalt nanoferrite
29708,F d -3 m S,(Mn0.25 Fe2.75) O4,Spinel#MgAl2O4,"Structural, optical and magnetic properties of Mn$_x$Fe$_{3-x}$O$_4$ nanoferrites synthesized by a simple capping agent-free coprecipitation route"
29709,F d -3 m S,(Mn0.5 Fe2.5) O4,Spinel#MgAl2O4,"Structural, optical and magnetic properties of Mn$_x$Fe$_{3-x}$O$_4$ nanoferrites synthesized by a simple capping agent-free coprecipitation route"
29710,F d -3 m S,(Mn0.75 Fe2.25) O4,Spinel#MgAl2O4,"Structural, optical and magnetic properties of Mn$_x$Fe$_{3-x}$O$_4$ nanoferrites synthesized by a simple capping agent-free coprecipitation route"
29711,F d -3 m S,(Mn Fe2) O4,Spinel#MgAl2O4,"Structural, optical and magnetic properties of Mn$_x$Fe$_{3-x}$O$_4$ nanoferrites synthesized by a simple capping agent-free coprecipitation route"
29712,F d -3 m S,(Mn1.5 Fe1.5) O4,Spinel#MgAl2O4,"Structural, optical and magnetic properties of Mn$_x$Fe$_{3-x}$O$_4$ nanoferrites synthesized by a simple capping agent-free coprecipitation route"
29766,F d -3 m Z,(Li4 Ti5 O12)2.667,Spinel#MgAl2O4,The synergic effects of Ca and Sm co-doping on the crystal structure and electrochemical performances of Li$_{4-x}$Ca$_x$Ti$_{5-x}$Sm$_x$O$_{12}$ anode material
29767,F d -3 m Z,(Li3.997 Ca0.0037 Ti4.964 Sm0.071 O12)2.667,Spinel#MgAl2O4,The synergic effects of Ca and Sm co-doping on the crystal structure and electrochemical performances of Li$_{4-x}$Ca$_x$Ti$_{5-x}$Sm$_x$O$_{12}$ anode material
29768,F d -3 m Z,(Li3.844 Ca0.156 Ti4.82 Sm0.18 O12)2.667,Spinel#MgAl2O4,The synergic effects of Ca and Sm co-doping on the crystal structure and electrochemical performances of Li$_{4-x}$Ca$_x$Ti$_{5-x}$Sm$_x$O$_{12}$ anode material
29769,F d -3 m Z,(Li4 Ti5 O12)2.667,Spinel#MgAl2O4,The synergic effects of Ca and Sm co-doping on the crystal structure and electrochemical performances of Li$_{4-x}$Ca$_x$Ti$_{5-x}$Sm$_x$O$_{12}$ anode material
29770,F d -3 m Z,(Li3.98 Ca0.02 Ti5 O12)2.667,Spinel#MgAl2O4,The synergic effects of Ca and Sm co-doping on the crystal structure and electrochemical performances of Li$_{4-x}$Ca$_x$Ti$_{5-x}$Sm$_x$O$_{12}$ anode material
29771,F d -3 m Z,(Li3.98 Ca0.02 Ti4.98 Sm0.02 O12)2.667,Spinel#MgAl2O4,The synergic effects of Ca and Sm co-doping on the crystal structure and electrochemical performances of Li$_{4-x}$Ca$_x$Ti$_{5-x}$Sm$_x$O$_{12}$ anode material
29772,F d -3 m Z,(Li3.95 Ca0.05 Ti4.95 Sm0.05 O12)2.667,Spinel#MgAl2O4,The synergic effects of Ca and Sm co-doping on the crystal structure and electrochemical performances of Li$_{4-x}$Ca$_x$Ti$_{5-x}$Sm$_x$O$_{12}$ anode material
29877,F d -3 m S,Ni (Cr1.9 Dy0.1) O4,Spinel#MgAl2O4,Enhanced magnetodielectric response in Dy modified NiCr$_2$O$_4$
29879,F d -3 m S,Ni (Cr1.9 Dy0.1) O4,Spinel#MgAl2O4,Enhanced magnetodielectric response in Dy modified NiCr$_2$O$_4$
30061,F d -3 m S,Cu0.5 Ga0.5 Cr2 S4,Spinel#MgAl2O4,The magnetic structure of Cu0.5 Ga0.5 Cr3 S4
30076,F d -3 m Z,Zn2 (Pd O4),Spinel#MgAl2O4,Sur une nouvelle phase oxygene du palladium +IV : Zn2 Pd O4
30078,F d -3 m Z,Cu Mn2 O4,Spinel#MgAl2O4,A neutron diffraction study of the spinel oxide Cu Mn2 O4
30113,F d -3 m S,Mn2 Mn0.1 Sn0.9 O4,Spinel#MgAl2O4,Effet Jahn-Teller cooperatif dans le systeme Mn3 O4 - Mn2 Sn O4
30860,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Crystal structure and cation distribution in titanomagnetites (Fe(3-x) Ti(x) O4)
30861,F d -3 m Z,Fe2.75 Ti0.25 O4,Spinel#MgAl2O4,Crystal structure and cation distribution in titanomagnetites (Fe(3-x) Ti(x) O4)
