CollectionCode,HMS,StructuredFormula,StructureType,Title
195989,F d -3 m Z,(Li0.35 Co0.3 Fe0.35) Fe2 O4,Spinel#MgAl2O4,Studies on structural and electrical properties of Li0.5-0.5x Cox Fe2.5-0.5x O4 (0<=x<=0.6) spinel ferrite
195990,F d -3 m Z,(Li0.3 Co0.4 Fe0.3) Fe2 O4,Spinel#MgAl2O4,Studies on structural and electrical properties of Li0.5-0.5x Cox Fe2.5-0.5x O4 (0<=x<=0.6) spinel ferrite
195991,F d -3 m Z,(Li0.25 Co0.5 Fe0.25) Fe2 O4,Spinel#MgAl2O4,Studies on structural and electrical properties of Li0.5-0.5x Cox Fe2.5-0.5x O4 (0<=x<=0.6) spinel ferrite
195992,F d -3 m Z,(Li0.2 Co0.6 Fe0.2) Fe2 O4,Spinel#MgAl2O4,Studies on structural and electrical properties of Li0.5-0.5x Cox Fe2.5-0.5x O4 (0<=x<=0.6) spinel ferrite
196216,F d -3 m S,(Mg0.6 Zn0.4) (Fe Cr) O4,Spinel#MgAl2O4,Influence of Zn2+ ions on the structural and electrical properties of Mg1-x Znx Fe Cr O4 spinels
196218,F d -3 m S,(Mg0.33 Zn0.67) (Fe Cr) O4,Spinel#MgAl2O4,Influence of Zn2+ ions on the structural and electrical properties of Mg1-x Znx Fe Cr O4 spinels
196220,F d -3 m S,(Mg0.14 Zn0.86) (Fe Cr) O4,Spinel#MgAl2O4,Influence of Zn2+ ions on the structural and electrical properties of Mg1-x Znx Fe Cr O4 spinels
196471,F d -3 m S,(Co0.112 Zn0.461 Fe0.427) (Co0.388 Zn0.039 Fe1.573) O3.965,Spinel#MgAl2O4,"Correlating structural, magnetic, and luminescence properties with the cation distribution of Co0.5 Zn0.5+x Fe2-x O4 nanoferrite"
196472,F d -3 m S,(Co0.114 Zn0.447 Fe0.439) (Co0.386 Zn0.153 Fe1.461) O3.981,Spinel#MgAl2O4,"Correlating structural, magnetic, and luminescence properties with the cation distribution of Co0.5 Zn0.5+x Fe2-x O4 nanoferrite"
196473,F d -3 m S,(Co0.123 Zn0.450 Fe0.427) (Co0.377 Zn0.250 Fe1.373) O3.966,Spinel#MgAl2O4,"Correlating structural, magnetic, and luminescence properties with the cation distribution of Co0.5 Zn0.5+x Fe2-x O4 nanoferrite"
196474,F d -3 m S,(Co0.149 Zn0.235 Fe0.616) (Co0.351 Zn0.565 Fe1.084) O4,Spinel#MgAl2O4,"Correlating structural, magnetic, and luminescence properties with the cation distribution of Co0.5 Zn0.5+x Fe2-x O4 nanoferrite"
196475,F d -3 m S,(Co0.127 Zn0.209 Fe0.664) (Co0.373 Zn0.691 Fe0.936) O3.969,Spinel#MgAl2O4,"Correlating structural, magnetic, and luminescence properties with the cation distribution of Co0.5 Zn0.5+x Fe2-x O4 nanoferrite"
196476,F d -3 m S,(Co0.132 Zn0.451 Fe0.417) (Co0.368 Zn0.049 Fe1.583) O3.960,Spinel#MgAl2O4,"Correlating structural, magnetic, and luminescence properties with the cation distribution of Co0.5 Zn0.5+x Fe2-x O4 nanoferrite"
196764,F d -3 m S,Cu Cr2 S4,Spinel#MgAl2O4,"Untersuchungen ueber ternaere Chalkogenide. VIII. Ueber die Struktur des Cu V2 S4, Cu Cr2 S4, Cu Cr2 Se4 und Cu Cr2 Te4"
196776,F d -3 m S,Fe Cr2 (S0.75 Se0.25)4,Spinel#MgAl2O4,"Spinelle mit substituierten Nichtmetallteilgittern. VIII. Roentgenographische und elektrische Eigenschaften, Moessbauer- und IR-Spektren des Systems Fe Cr2 (S1-x Sex)4"
196777,F d -3 m S,Fe Cr2 (S0.725 Se0.275)4,Spinel#MgAl2O4,"Spinelle mit substituierten Nichtmetallteilgittern. VIII. Roentgenographische und elektrische Eigenschaften, Moessbauer- und IR-Spektren des Systems Fe Cr2 (S1-x Sex)4"
196778,F d -3 m S,Fe Cr2 (S0.7 Se0.3)4,Spinel#MgAl2O4,"Spinelle mit substituierten Nichtmetallteilgittern. VIII. Roentgenographische und elektrische Eigenschaften, Moessbauer- und IR-Spektren des Systems Fe Cr2 (S1-x Sex)4"
197012,F d -3 m Z,Cd Dy2 S4,Spinel#MgAl2O4,Preparation and properties of cadmium-lanthanoid chalcogenides
197348,F d -3 m Z,Fe Al2 O4,Spinel#MgAl2O4,Spin-glass behaviour in iron spinels
197349,F d -3 m Z,Fe Ga2 O4,Spinel#MgAl2O4,Spin-glass behaviour in iron spinels
197645,F d -3 m S,Cr2 Cd O4,Spinel#MgAl2O4,Crystallographic study of chromium spinels
197646,F d -3 m S,Cr2 Mn O4,Spinel#MgAl2O4,Crystallographic study of chromium spinels
197647,F d -3 m S,Cr2 Zn O4,Spinel#MgAl2O4,Crystallographic study of chromium spinels
197691,F d -3 m S,Mg Al2 O4,Spinel#MgAl2O4,Standard X-ray diffraction powder patterns
197692,F d -3 m S,Zn Al2 O4,Spinel#MgAl2O4,Standard X-ray diffraction powder patterns
198119,F d -3 m S,Co Fe2 O4,Spinel#MgAl2O4,Roentgenographische und chemische Untersuchungen an einigen Oxyden des Eisens und Kobalts
198231,F d -3 m S,Fe ((Fe0.2 Cr1.8) S4),Spinel#MgAl2O4,Magnetic and neutron diffraction studies of the sulfo-spinels Cu0.2 Fe0.8 Cr2 S4 and Fe1.2 Cr1.8 S4
198442,F d -3 m Z,(Ag0.5 In0.5) In2 S4,Spinel#MgAl2O4,New chalcogenides of the type M+0.5In0.5M3+2X4
198448,F d -3 m Z,(Zn0.5 Fe0.5) (Cr1.98 Fe0.02) S4,Spinel#MgAl2O4,Moessbauer studies of thiospinels. VI. The system FexZn1-xCr2S4
198532,F d -3 m Z,Cu Rh2 Se4,Spinel#MgAl2O4,Superconductivity in the spinels CuRh2S4 and CuRh2Se4
198545,F d -3 m Z,Cu Cr2 Se4,Spinel#MgAl2O4,Neutron diffraction and electrical transport properties of CuCr2Se4
198582,F d -3 m Z,Cd Cr2 S4,Spinel#MgAl2O4,"An XPS study of the electronic structure of the ZnxCd1-xCr2(X = S, Se) spinel system"
198583,F d -3 m Z,Zn Cr2 S4,Spinel#MgAl2O4,"An XPS study of the electronic structure of the ZnxCd1-xCr2(X = S, Se) spinel system"
198594,F d -3 m Z,Co In2 S4,Spinel#MgAl2O4,Preparation and properties of several indium thiospinels
198595,F d -3 m Z,Mn In2 (S3 Se),Spinel#MgAl2O4,Preparation and properties of several indium thiospinels
198602,F d -3 m Z,Cd Er2 S4,Spinel#MgAl2O4,Lithiated rare-earth thiospinels and selenospinels
198603,F d -3 m Z,Mg Tm2 Se4,Spinel#MgAl2O4,Lithiated rare-earth thiospinels and selenospinels
198604,F d -3 m Z,Mg Yb2 Se4,Spinel#MgAl2O4,Lithiated rare-earth thiospinels and selenospinels
198605,F d -3 m Z,Mg Yb2 S4,Spinel#MgAl2O4,Lithiated rare-earth thiospinels and selenospinels
198606,F d -3 m Z,Fe (Rh Fe) S4,Spinel#MgAl2O4,Investigation of some chalcogenides with spinel structure
198607,F d -3 m Z,Co Rh2 S4,Spinel#MgAl2O4,Investigation of some chalcogenides with spinel structure
198608,F d -3 m Z,Co (Rh Co) S4,Spinel#MgAl2O4,Investigation of some chalcogenides with spinel structure
198609,F d -3 m Z,Co3 S4,Spinel#MgAl2O4,Investigation of some chalcogenides with spinel structure
198612,F d -3 m Z,Cd Ho2 S4,Spinel#MgAl2O4,"The transition from spinel-type structure to rocksalt-type structure in the compound CdHo2S4, as observed by electron microscopy/diffraction"
198632,F d -3 m Z,Cd Tm2 S4,Spinel#MgAl2O4,Structure and magnetic properties of sulfides of the type Cd RE2S4 and Mg(GdxYb1-x)2S4
198634,F d -3 m Z,Fe Cr In S4,Spinel#MgAl2O4,Mossbauer studies of thiospinels. III. The system FeCr2S4 - FeIn2S4
198635,F d -3 m Z,Fe In2 S4,Spinel#MgAl2O4,Mossbauer studies of thiospinels. III. The system FeCr2S4 - FeIn2S4
198636,F d -3 m Z,(Cd0.1 Cu0.9) Cr2 Se4,Spinel#MgAl2O4,"Phase diagrams in the quaternary systems M1-xCuxCr2X4 with M = Cd, Mn, and X = S, Se"
198648,F d -3 m Z,Zn Cr2 S4,Spinel#MgAl2O4,Magnetization measurements and short range order in the system ZnCr2xAl2-2xS4
198703,F d -3 m Z,Cd Sc2 S4,Spinel#MgAl2O4,"Phase relationships in the systems MGa2S4-MSc2S4 (Mident to Co, Zn, Cd)"
198704,F d -3 m Z,Zn Sc2 S4,Spinel#MgAl2O4,"Phase relationships in the systems MGa2S4-MSc2S4 (Mident to Co, Zn, Cd)"
198705,F d -3 m Z,Co (Ga0.2 Sc1.8) S4,Spinel#MgAl2O4,"Phase relationships in the systems MGa2S4-MSc2S4 (Mident to Co, Zn, Cd)"
198797,F d -3 m Z,Zn Cr2 Se4,Spinel#MgAl2O4,"X-ray, electrical conductivity and magnetic hysteresis studies of the chalcogenide system Zn1-xCuxCr2Se4"
198798,F d -3 m Z,Cu Cr2 Se4,Spinel#MgAl2O4,"X-ray, electrical conductivity and magnetic hysteresis studies of the chalcogenide system Zn1-xCuxCr2Se4"
198809,F d -3 m Z,Co Cr2 S4,Spinel#MgAl2O4,"Mischkristallbildung in den Systemen Co1-xNixCr2S4, Cu1-xNixCr2S4 und Co1-xCuxCr2S4: Chromchalkogenide, 5. Mitt"
199086,F d -3 m Z,Cd Cr2 S4,Spinel#MgAl2O4,"Preparation, electrical and magnetic properties of Cd1-xFexCr2S4 single crystals"
199104,F d -3 m Z,(Cu0.5 Zn0.5) Cr2 Se4,Spinel#MgAl2O4,Ueber die Existenz von Mischkristallen im System CuCr2Se4-ZnCr2Se4
199110,F d -3 m S,Zn Al2 S4,Spinel#MgAl2O4,Praeparative und roentgenographische Untersuchungen ueber das System Al2S3-ZnS (Temperaturbereich 800-1080 C
199119,F d -3 m Z,Hg Cr2 S4,Spinel#MgAl2O4,Roentgenographische und elektrische Untersuchungen am System HgCr2(SexS1-x)4
199120,F d -3 m Z,Hg Cr2 Se4,Spinel#MgAl2O4,Untersuchungen an einigen Einkristallen des Systems CuxHg1-xCr2Se4
199183,F d -3 m Z,Cr2 Cu S4,Spinel#MgAl2O4,An X-ray diffraction investigation of sulphide spinels
199416,F d -3 m Z,Cu Cr2 S4,Spinel#MgAl2O4,"Exchange strictions of chalcogen spinels Cu Cr2 X4 (X = S, Se and Te)"
199417,F d -3 m Z,Cu Cr2 Te4,Spinel#MgAl2O4,"Exchange strictions of chalcogen spinels Cu Cr2 X4 (X = S, Se and Te)"
199434,F d -3 m Z,Cu Cr2 Se4,Spinel#MgAl2O4,Magnetic properties of copper-chromium chalcogenides
199526,F d -3 m Z,Cd Cr2 Se4,Spinel#MgAl2O4,X-ray investigation of the solid solution Cd1-x Cux Cr2 Se4 with the spinel structure
199527,F d -3 m Z,(Cd0.93 Cu0.07) Cr2 Se4,Spinel#MgAl2O4,X-ray investigation of the solid solution Cd1-x Cux Cr2 Se4 with the spinel structure
200552,F d -3 m S,Cu0.50 In0.50 Sn0.50 S2,Spinel#MgAl2O4,Les systemes pseudo-binaires Ag In S$_2$ - Sn S$_2$ et Cu In S$_2$ - Sn S$_2$ les spinelles Ag$_x$ Inx Sn$_{1-x}$ S$_2$ et Cu$_x$ In$_x$ Sn$_{1-x}$ S$_2$
200554,F d -3 m S,Ag0.5 (In0.5 Sn0.5) S2,Spinel#MgAl2O4,Les systemes pseudo-binaires Ag In S$_2$ - Sn S$_2$ et Cu In S$_2$ - Sn S$_2$ les spinelles Ag$_x$ Inx Sn$_{1-x}$ S$_2$ et Cu$_x$ In$_x$ Sn$_{1-x}$ S$_2$
201311,F d -3 m S,Fe Mn Ga O4,Spinel#MgAl2O4,X-ray study of the structure and ionic configuration of Fe Mn Ga O4
201314,F d -3 m Z,Mn Co2 O4,Spinel#MgAl2O4,Ionic repartition in the manganese cobaltite
201398,F d -3 m S,Ni Mn2 O4,Spinel#MgAl2O4,"Distribution of metal ions in transition metal manganites A Mn2 O4 A= Co, Ni, Cu, or Zn"
201399,F d -3 m S,Cu Mn2 O4,Spinel#MgAl2O4,"Distribution of metal ions in transition metal manganites A Mn2 O4 A= Co, Ni, Cu, or Zn"
201818,F d -3 m Z,Li V2 O4,Spinel#MgAl2O4,Transformation of Delithiated Li V O2 to the Spinel Structure
202348,F d -3 m Z,Li (Rh Ru) O4,Spinel#MgAl2O4,Spinelle im System Li1-Z Cuz Rh Ru1-x Mnx O4
202349,F d -3 m Z,(Li0.5 Cu0.5) (Rh Ru) O4,Spinel#MgAl2O4,Spinelle im System Li1-Z Cuz Rh Ru1-x Mnx O4
230213,F d -3 m Z,Cu Fe1.75 Cr0.25 O4,Spinel#MgAl2O4,Cation distribution in CuFe2-xCrxO4 spinels studied by neutron diffraction and its effect on catalytic properties in water gas shift reaction
230214,F d -3 m Z,Cu Fe1.5 Cr0.5 O4,Spinel#MgAl2O4,Cation distribution in CuFe2-xCrxO4 spinels studied by neutron diffraction and its effect on catalytic properties in water gas shift reaction
230215,F d -3 m Z,Cu Fe1.25 Cr0.75 O4,Spinel#MgAl2O4,Cation distribution in CuFe2-xCrxO4 spinels studied by neutron diffraction and its effect on catalytic properties in water gas shift reaction
230216,F d -3 m Z,Cu Fe Cr O4,Spinel#MgAl2O4,Cation distribution in CuFe2-xCrxO4 spinels studied by neutron diffraction and its effect on catalytic properties in water gas shift reaction
230217,F d -3 m Z,Cu Fe0.75 Cr1.25 O4,Spinel#MgAl2O4,Cation distribution in CuFe2-xCrxO4 spinels studied by neutron diffraction and its effect on catalytic properties in water gas shift reaction
230218,F d -3 m Z,Cu Fe0.5 Cr1.5 O4,Spinel#MgAl2O4,Cation distribution in CuFe2-xCrxO4 spinels studied by neutron diffraction and its effect on catalytic properties in water gas shift reaction
230223,F d -3 m Z,Ga1.2 Mn1.8 O4,Spinel#MgAl2O4,Structural and magnetic properties of frustrated GaxMn(3-x)O4(1.2<=x<= 1.6) spinels
230224,F d -3 m Z,Ga1.3 Mn1.7 O4,Spinel#MgAl2O4,Structural and magnetic properties of frustrated GaxMn(3-x)O4(1.2<=x<= 1.6) spinels
230225,F d -3 m Z,Ga1.4 Mn1.6 O4,Spinel#MgAl2O4,Structural and magnetic properties of frustrated GaxMn(3-x)O4(1.2<=x<= 1.6) spinels
230226,F d -3 m Z,Ga1.5 Mn1.5 O4,Spinel#MgAl2O4,Structural and magnetic properties of frustrated GaxMn(3-x)O4(1.2<=x<= 1.6) spinels
230227,F d -3 m Z,Ga1.6 Mn1.4 O4,Spinel#MgAl2O4,Structural and magnetic properties of frustrated GaxMn(3-x)O4(1.2<=x<= 1.6) spinels
230284,F d -3 m Z,(Zn0.5 Fe0.5) (Fe1.45 Ni0.5 Gd0.05) O4,Spinel#MgAl2O4,Impact of rare earth Gd3+ ions on structural and magnetic properties of Ni0.5Zn0.5Fe2-xGdxO4 spinel ferrite: Useful for advanced spintronic technologies
230285,F d -3 m Z,(Zn0.5 Fe0.5) (Fe1.43 Ni0.5 Gd0.07) O4,Spinel#MgAl2O4,Impact of rare earth Gd3+ ions on structural and magnetic properties of Ni0.5Zn0.5Fe2-xGdxO4 spinel ferrite: Useful for advanced spintronic technologies
230286,F d -3 m Z,(Zn0.5 Fe0.5) (Fe1.40 Ni0.5 Gd0.10) O4,Spinel#MgAl2O4,Impact of rare earth Gd3+ ions on structural and magnetic properties of Ni0.5Zn0.5Fe2-xGdxO4 spinel ferrite: Useful for advanced spintronic technologies
230311,F d -3 m Z,Co0.8 Cu0.2 Cr2 O4,Spinel#MgAl2O4,Magneto-structural correlation in Co0.8Cu0.2Cr2O4 cubic spinel
230312,F d -3 m Z,Co0.8 Cu0.2 Cr2 O4,Spinel#MgAl2O4,Magneto-structural correlation in Co0.8Cu0.2Cr2O4 cubic spinel
230498,F d -3 m S,Fe (Zn0.5 Ni0.5 Fe) O4,Spinel#MgAl2O4,"Sintering effect on structural, magnetic and optical properties of Ni0.5Zn0.5Fe2O4 ferrite nano particles"
230499,F d -3 m S,(Zn0.075 Ni0.054 Fe0.871) (Zn0.425 Ni0.446 Fe1.129) O4,Spinel#MgAl2O4,"Sintering effect on structural, magnetic and optical properties of Ni0.5Zn0.5Fe2O4 ferrite nano particles"
230500,F d -3 m S,(Zn0.078 Ni0.082 Fe0.84) (Zn0.422 Ni0.418 Fe1.16) O4,Spinel#MgAl2O4,"Sintering effect on structural, magnetic and optical properties of Ni0.5Zn0.5Fe2O4 ferrite nano particles"
230501,F d -3 m S,(Zn0.086 Ni0.210 Fe0.704) (Zn0.414 Ni0.290 Fe1.296) O4,Spinel#MgAl2O4,"Sintering effect on structural, magnetic and optical properties of Ni0.5Zn0.5Fe2O4 ferrite nano particles"
230512,F d -3 m S,Co3 O4,Spinel#MgAl2O4,Synthesis of ZnxCo3-xO4 spinels at low temperature and atmospheric pressure
230513,F d -3 m S,Co3 O4,Spinel#MgAl2O4,Synthesis of ZnxCo3-xO4 spinels at low temperature and atmospheric pressure
230514,F d -3 m S,(Co0.9 Zn2.1) O4,Spinel#MgAl2O4,Synthesis of ZnxCo3-xO4 spinels at low temperature and atmospheric pressure
230788,F d -3 m S,Ni0.7 Zn0.3 Fe2 O4,Spinel#MgAl2O4,Impact of Jahn Teller ion on magnetic and semiconducting behaviour of Ni-Zn spinel ferrite synthesized by nitrate-citrate route
230800,F d -3 m S,Mg Al2 O4,Spinel#MgAl2O4,Synthesis of nanocrystalline MgO/MgAl2O4 spinel powders from industrial wastes
230801,F d -3 m S,Mg Al2 O4,Spinel#MgAl2O4,Synthesis of nanocrystalline MgO/MgAl2O4 spinel powders from industrial wastes
230802,F d -3 m S,Mg Al2 O4,Spinel#MgAl2O4,Synthesis of nanocrystalline MgO/MgAl2O4 spinel powders from industrial wastes
230939,F d -3 m Z,Co Fe2 O4,Spinel#MgAl2O4,Zr doping dependence of structural and magnetic properties of cobalt ferrite synthesized by sol-gel based Pechini method
230940,F d -3 m Z,Co Zr0.05 Fe1.95 O4,Spinel#MgAl2O4,Zr doping dependence of structural and magnetic properties of cobalt ferrite synthesized by sol-gel based Pechini method
230941,F d -3 m Z,Co Zr0.11 Fe1.89 O4,Spinel#MgAl2O4,Zr doping dependence of structural and magnetic properties of cobalt ferrite synthesized by sol-gel based Pechini method
230942,F d -3 m Z,Co Zr0.15 Fe1.85 O4,Spinel#MgAl2O4,Zr doping dependence of structural and magnetic properties of cobalt ferrite synthesized by sol-gel based Pechini method
230943,F d -3 m Z,Co Zr0.18 Fe1.82 O4,Spinel#MgAl2O4,Zr doping dependence of structural and magnetic properties of cobalt ferrite synthesized by sol-gel based Pechini method
230944,F d -3 m Z,Co Zr0.25 Fe1.75 O4,Spinel#MgAl2O4,Zr doping dependence of structural and magnetic properties of cobalt ferrite synthesized by sol-gel based Pechini method
230945,F d -3 m Z,Co Zr0.28 Fe1.72 O4,Spinel#MgAl2O4,Zr doping dependence of structural and magnetic properties of cobalt ferrite synthesized by sol-gel based Pechini method
236143,F d -3 m Z,Li (Li0.333 Ti1.667) O4,Spinel#MgAl2O4,Unveiling the synergic roles of Mg/Zr Co-doping on rate capability and cycling stability of Li$_4$Ti$_5$O$_{12}$
236144,F d -3 m Z,Li (Li0.333 Ti1.633 Zr0.033) O4,Spinel#MgAl2O4,Unveiling the synergic roles of Mg/Zr Co-doping on rate capability and cycling stability of Li$_4$Ti$_5$O$_{12}$
236439,F d -3 m Z,(Fe0.432 Mg0.072 Zn0.504) (Fe1.584 Mg0.432) O4,Spinel#MgAl2O4,Self propagating high temperature synthesis of magnesium zinc ferrites (Mgx Zn1-x Fe2 O3): thermal imaging and time resolved X - ray diffraction experiments
237064,F d -3 m S,Li2 Cu1 Ti3 O8,Spinel#MgAl2O4,Complex spinel titanate as an advanced anode material for rechargeable lithium-ion batteries
238013,F d -3 m S,Ag2 Mo O4,Spinel#MgAl2O4,Experimental and theoretical investigations of electronic structure and photoluminescence properties of beta - Ag2 Mo O4 microcrystals
239166,F d -3 m Z,Li Mn1.5 Ni0.5 O4,Spinel#MgAl2O4,Neutron diffraction and Raman analysis of Li Mn1.5 Ni0.5 O4 spinel type oxides for use as lithium ion battery cathode and their capacity enhancements
239359,F d -3 m Z,(Mg0.624 Mn0.228 Co0.216) (Mg0.168 Mn1.176 Co0.672) O3.984,Spinel#MgAl2O4,The effects of Co doping on the crystal structure and electrochemical performance of Mg (Mn2-x Cox) O4 negative materials for lithium ion battery
241373,F d -3 m Z,Fe Al2 O4,Spinel#MgAl2O4,Crystal structure and Moessbauer study of Fe Al2 O4
241561,F d -3 m S,Cd Cr2 Se4,Spinel#MgAl2O4,Local lattice distortions and magnetic properties of Cd Cr2 Se4-x Sx
241562,F d -3 m S,Cd Cr2 (Se3.8 S0.2),Spinel#MgAl2O4,Local lattice distortions and magnetic properties of Cd Cr2 Se4-x Sx
241563,F d -3 m S,Cd Cr2 (Se3.6 S0.4),Spinel#MgAl2O4,Local lattice distortions and magnetic properties of Cd Cr2 Se4-x Sx
241656,F d -3 m Z,(Fe0.89 Co0.11) (Fe1.11 Co0.89) O4,Spinel#MgAl2O4,Study of the crystallographic and magnetic structure in the nickel substituted cobalt ferrites by neutron diffraction
241657,F d -3 m Z,(Fe0.95 Co0.05) (Fe1.05 Co0.75 Ni0.2) O4,Spinel#MgAl2O4,Study of the crystallographic and magnetic structure in the nickel substituted cobalt ferrites by neutron diffraction
242138,F d -3 m Z,Li Mn2 O4,Spinel#MgAl2O4,Structure and electrochemical performance of cobalt oxide layer coated on LiNi0.03Mn1.97O4 cathode materials
243320,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243321,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243322,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243323,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243324,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243325,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243326,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243327,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243328,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243329,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243330,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243331,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243332,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243333,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243334,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243335,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243336,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243337,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243338,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243339,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243340,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243341,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243342,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243343,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243344,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243345,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243346,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243347,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243348,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243349,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243350,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243351,F d -3 m Z,Zn (Zn Ti) O4,Spinel#MgAl2O4,Spinel and post-spinel phase assemblages in Zn2TiO4: an experimental and theoretical study
243379,F d -3 m S,Fe (V0.9 Cr0.1)2 O4,Spinel#MgAl2O4,Suppression of phase transitions at low temperature by chromium substitution in vanadium spinel Fe(V1-xCrx)2O4
243380,F d -3 m S,Fe (V0.8 Cr0.2)2 O4,Spinel#MgAl2O4,Suppression of phase transitions at low temperature by chromium substitution in vanadium spinel Fe(V1-xCrx)2O4
243381,F d -3 m S,Fe (V0.7 Cr0.3)2 O4,Spinel#MgAl2O4,Suppression of phase transitions at low temperature by chromium substitution in vanadium spinel Fe(V1-xCrx)2O4
243382,F d -3 m S,Fe (V0.6 Cr0.4)2 O4,Spinel#MgAl2O4,Suppression of phase transitions at low temperature by chromium substitution in vanadium spinel Fe(V1-xCrx)2O4
243383,F d -3 m S,Fe (V0.5 Cr0.5)2 O4,Spinel#MgAl2O4,Suppression of phase transitions at low temperature by chromium substitution in vanadium spinel Fe(V1-xCrx)2O4
243384,F d -3 m S,Fe (V0.4 Cr0.6)2 O4,Spinel#MgAl2O4,Suppression of phase transitions at low temperature by chromium substitution in vanadium spinel Fe(V1-xCrx)2O4
243385,F d -3 m S,Fe (V0.3 Cr0.7)2 O4,Spinel#MgAl2O4,Suppression of phase transitions at low temperature by chromium substitution in vanadium spinel Fe(V1-xCrx)2O4
243386,F d -3 m S,Fe (V0.2 Cr0.8)2 O4,Spinel#MgAl2O4,Suppression of phase transitions at low temperature by chromium substitution in vanadium spinel Fe(V1-xCrx)2O4
