CollectionCode,HMS,StructuredFormula,StructureType,Title
158232,F d -3 m Z,(Fe0.565 Mg0.427 Mn0.008) (Al0.619 Fe0.18 Mg0.04 Cr1.126 Ni0.005 Ti0.022 V0.008) O4,Spinel#MgAl2O4,Crystal chemistry and structural refinement of chromites from different chromitite layers and xenoliths of the Bushveld complex
158402,F d -3 m Z,(Mg0.198 Fe0.802) (Mg0.802 Fe1.198) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158431,F d -3 m Z,(Mg0.191 Fe0.809) (Mg0.809 Fe1.191) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158432,F d -3 m Z,(Mg0.204 Fe0.796) (Mg0.796 Fe1.204) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158433,F d -3 m Z,(Mg0.208 Fe0.792) (Mg0.792 Fe1.208) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158434,F d -3 m Z,(Mg0.216 Fe0.784) (Mg0.784 Fe1.216) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158435,F d -3 m Z,(Mg0.190 Fe0.810) (Mg0.810 Fe1.190) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158436,F d -3 m Z,(Mg0.198 Fe0.802) (Mg0.802 Fe1.198) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158437,F d -3 m Z,(Mg0.179 Fe0.821) (Mg0.821 Fe1.179) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158438,F d -3 m Z,(Mg0.197 Fe0.803) (Mg0.803 Fe1.197) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158439,F d -3 m Z,(Mg0.204 Fe0.796) (Mg0.796 Fe1.204) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158440,F d -3 m Z,(Mg0.233 Fe0.767) (Mg0.767 Fe1.233) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158441,F d -3 m Z,(Mg0.245 Fe0.755) (Mg0.755 Fe1.245) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158442,F d -3 m Z,(Mg0.260 Fe0.740) (Mg0.740 Fe1.260) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158443,F d -3 m Z,(Mg0.253 Fe0.747) (Mg0.747 Fe1.253) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158444,F d -3 m Z,(Mg0.280 Fe0.720) (Mg0.720 Fe1.280) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158445,F d -3 m Z,(Mg0.273 Fe0.727) (Mg0.727 Fe1.273) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158446,F d -3 m Z,(Mg0.303 Fe0.697) (Mg0.697 Fe1.303) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158447,F d -3 m Z,(Mg0.306 Fe0.694) (Mg0.694 Fe1.306) O4,Spinel#MgAl2O4,"Equation of state, structural behaviour and phase diagram of synthetic Mg Fe2 O4, as a function of pressure and temperature"
158504,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Effect of non-hydrostatic conditions on the elastic behaviour of magnetite: an in situ single-crystal X-ray diffraction study
158505,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Effect of non-hydrostatic conditions on the elastic behaviour of magnetite: an in situ single-crystal X-ray diffraction study
158506,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Effect of non-hydrostatic conditions on the elastic behaviour of magnetite: an in situ single-crystal X-ray diffraction study
158611,F d -3 m Z,Mg (Cr2 O4),Spinel#MgAl2O4,Cation ordering in Ni Al2 O4 spinel by a 111 systematic row CBED technique
158717,F d -3 m Z,(Ni0.146 Al0.854) (Al1.146 Ni0.854) O4,Spinel#MgAl2O4,Temperature dependence of the cation distribution in nickel aluminate (Ni Al2 O4) spinel: a powder XRD study
158718,F d -3 m Z,(Ni0.215 Al0.785) (Al1.215 Ni0.785) O4,Spinel#MgAl2O4,Temperature dependence of the cation distribution in nickel aluminate (Ni Al2 O4) spinel: a powder XRD study
158719,F d -3 m Z,(Ni0.14 Al0.86) (Al1.14 Ni0.86) O4,Spinel#MgAl2O4,Temperature dependence of the cation distribution in nickel aluminate (Ni Al2 O4) spinel: a powder XRD study
158720,F d -3 m Z,(Ni0.156 Al0.844) (Al1.156 Ni0.844) O4,Spinel#MgAl2O4,Temperature dependence of the cation distribution in nickel aluminate (Ni Al2 O4) spinel: a powder XRD study
158721,F d -3 m Z,(Ni0.185 Al0.815) (Al1.185 Ni0.815) O4,Spinel#MgAl2O4,Temperature dependence of the cation distribution in nickel aluminate (Ni Al2 O4) spinel: a powder XRD study
158722,F d -3 m Z,(Ni0.172 Al0.828) (Al1.172 Ni0.828) O4,Spinel#MgAl2O4,Temperature dependence of the cation distribution in nickel aluminate (Ni Al2 O4) spinel: a powder XRD study
158740,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Crystal structure of magnetite under pressure
158741,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Crystal structure of magnetite under pressure
158742,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Crystal structure of magnetite under pressure
158743,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Crystal structure of magnetite under pressure
158744,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Crystal structure of magnetite under pressure
158745,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Crystal structure of magnetite under pressure
158746,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Crystal structure of magnetite under pressure
158837,F d -3 m Z,(Zn0.84 Fe0.16) ((Fe1.84 Zn0.16) O4),Spinel#MgAl2O4,Physicochemical properties of fine-particle Zn Fe2 O4 prepared by spray pyrolysis of nitrate solutions
159014,F d -3 m Z,(Mg0.851 Al0.145) (Al1.853 Mg0.145) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159015,F d -3 m Z,(Mg0.851 Al0.145) (Al1.853 Mg0.145) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159016,F d -3 m Z,(Mg0.851 Al0.145) (Al1.853 Mg0.145) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159017,F d -3 m Z,(Mg0.851 Al0.145) (Al1.853 Mg0.145) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159018,F d -3 m Z,(Mg0.851 Al0.145) (Al1.853 Mg0.145) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159019,F d -3 m Z,(Mg0.851 Al0.145) (Al1.853 Mg0.145) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159020,F d -3 m Z,(Mg0.725 Al0.272) (Al1.727 Mg0.271) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159021,F d -3 m Z,(Mg0.725 Al0.272) (Al1.727 Mg0.271) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159022,F d -3 m Z,(Mg0.725 Al0.272) (Al1.727 Mg0.271) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159023,F d -3 m Z,(Mg0.725 Al0.272) (Al1.727 Mg0.271) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159024,F d -3 m Z,(Mg0.725 Al0.272) (Al1.727 Mg0.271) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159025,F d -3 m Z,(Mg0.725 Al0.272) (Al1.727 Mg0.271) O4,Spinel#MgAl2O4,Comparative compressibility and structural behavior of spinel Mg Al2 O4 at high pressures: the independency on the degree of cation order
159350,F d -3 m Z,(Mn0.89 Al0.11) Al2 O4,Spinel#MgAl2O4,Crystal chemistry and petrology of coexisting galaxite and jacobsite and other spinel solutions and solvi
159600,F d -3 m Z,(Al0.121 Mg0.879) (Al1.807 Mg0.124 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159601,F d -3 m Z,(Al0.113 Mg0.887) (Al1.815 Mg0.116 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159602,F d -3 m Z,(Al0.126 Mg0.874) (Al1.802 Mg0.127 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159603,F d -3 m Z,(Al0.118 Mg0.882) (Al1.810 Mg0.121 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159604,F d -3 m Z,(Al0.134 Mg0.866) (Al1.794 Mg0.137 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159605,F d -3 m Z,(Al0.119 Mg0.881) (Al1.809 Mg0.122 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159606,F d -3 m Z,(Al0.132 Mg0.868) (Al1.796 Mg0.135 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159607,F d -3 m Z,(Al0.126 Mg0.874) (Al1.802 Mg0.129 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159608,F d -3 m Z,(Al0.119 Mg0.881) (Al1.809 Mg0.122 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159609,F d -3 m Z,(Al0.122 Mg0.878) (Al1.806 Mg0.125 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159610,F d -3 m Z,(Al0.129 Mg0.871) (Al1.799 Mg0.132 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159611,F d -3 m Z,(Al0.223 Mg0.777) (Al1.705 Mg0.226 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159612,F d -3 m Z,(Al0.257 Mg0.743) (Al1.671 Mg0.260 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159613,F d -3 m Z,(Al0.283 Mg0.717) (Al1.645 Mg0.286 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159614,F d -3 m Z,(Al0.293 Mg0.707) (Al1.635 Mg0.296 Cr0.066 Mn0.001 Zn0.002) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159615,F d -3 m Z,(Al0.114 Mg0.886) (Al1.754 Mg0.113 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159616,F d -3 m Z,(Al0.117 Mg0.883) (Al1.751 Mg0.116 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159617,F d -3 m Z,(Al0.116 Mg0.884) (Al1.752 Mg0.115 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159618,F d -3 m Z,(Al0.122 Mg0.888) (Al1.746 Mg0.111 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159619,F d -3 m Z,(Al0.127 Mg0.873) (Al1.741 Mg0.126 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159620,F d -3 m Z,(Al0.113 Mg0.887) (Al1.755 Mg0.112 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159621,F d -3 m Z,(Al0.117 Mg0.883) (Al1.751 Mg0.116 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159622,F d -3 m Z,(Al0.124 Mg0.876) (Al1.744 Mg0.123 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159623,F d -3 m Z,(Al0.120 Mg0.880) (Al1.748 Mg0.119 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159624,F d -3 m Z,(Al0.126 Mg0.874) (Al1.742 Mg0.125 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159625,F d -3 m Z,(Al0.143 Mg0.857) (Al1.725 Mg0.142 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159626,F d -3 m Z,(Al0.202 Mg0.798) (Al1.666 Mg0.201 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159627,F d -3 m Z,(Al0.236 Mg0.764) (Al1.632 Mg0.235 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159628,F d -3 m Z,(Al0.263 Mg0.737) (Al1.605 Mg0.262 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159629,F d -3 m Z,(Al0.267 Mg0.733) (Al1.601 Mg0.266 Cr0.123 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159630,F d -3 m Z,(Al0.114 Mg0.886) (Al1.720 Mg0.109 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159631,F d -3 m Z,(Al0.120 Mg0.880) (Al1.714 Mg0.115 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159632,F d -3 m Z,(Al0.107 Mg0.893) (Al1.727 Mg0.102 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159633,F d -3 m Z,(Al0.111 Mg0.889) (Al1.723 Mg0.106 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159634,F d -3 m Z,(Al0.107 Mg0.893) (Al1.727 Mg0.102 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159636,F d -3 m Z,(Al0.109 Mg0.891) (Al1.725 Mg0.104 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159637,F d -3 m Z,(Al0.099 Mg0.901) (Al1.735 Mg0.094 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159638,F d -3 m Z,(Al0.101 Mg0.899) (Al1.733 Mg0.096 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159639,F d -3 m Z,(Al0.111 Mg0.889) (Al1.723 Mg0.106 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159640,F d -3 m Z,(Al0.129 Mg0.871) (Al1.705 Mg0.124 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159641,F d -3 m Z,(Al0.187 Mg0.813) (Al1.647 Mg0.182 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159642,F d -3 m Z,(Al0.204 Mg0.796) (Al1.630 Mg0.199 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159643,F d -3 m Z,(Al0.222 Mg0.778) (Al1.612 Mg0.217 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159644,F d -3 m Z,(Al0.242 Mg0.758) (Al1.592 Mg0.237 Cr0.162 Mn0.002 Zn0.007) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159645,F d -3 m Z,(Al0.126 Fe0.015 Mg0.847) (Al1.788 Fe0.067 Mg0.143) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159646,F d -3 m Z,(Al0.126 Fe0.013 Mg0.850) (Al1.791 Fe0.068 Mg0.138) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159647,F d -3 m Z,(Al0.120 Fe0.016 Mg0.852) (Al1.795 Fe0.066 Mg0.137) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159648,F d -3 m Z,(Al0.131 Fe0.011 Mg0.849) (Al1.783 Fe0.071 Mg0.141) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159649,F d -3 m Z,(Al0.120 Fe0.012 Mg0.860) (Al1.799 Fe0.067 Mg0.133) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159650,F d -3 m Z,(Al0.131 Fe0.007 Mg0.852) (Al1.786 Fe0.073 Mg0.139) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159651,F d -3 m Z,(Al0.123 Fe0.015 Mg0.853) (Al1.795 Fe0.065 Mg0.138) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159652,F d -3 m Z,(Al0.118 Fe0.014 Mg0.857) (Al1.798 Fe0.067 Mg0.133) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159653,F d -3 m Z,(Al0.123 Fe0.023 Mg0.844) (Al1.794 Fe0.057 Mg0.147) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159654,F d -3 m Z,(Al0.148 Fe0.024 Mg0.819) (Al1.769 Fe0.056 Mg0.174) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159655,F d -3 m Z,(Al0.180 Fe0.030 Mg0.781) (Al1.735 Fe0.050 Mg0.214) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159656,F d -3 m Z,(Al0.221 Fe0.037 Mg0.733) (Al1.693 Fe0.043 Mg0.263) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159657,F d -3 m Z,(Al0.242 Fe0.036 Mg0.714) (Al1.672 Fe0.044 Mg0.282) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159658,F d -3 m Z,(Al0.263 Fe0.034 Mg0.695) (Al1.649 Fe0.048 Mg0.300) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
159659,F d -3 m Z,(Al0.277 Fe0.032 Mg0.683) (Al1.634 Fe0.050 Mg0.314) O4,Spinel#MgAl2O4,How Cr(3+) and Fe(3+) affect Mg-Al order-disorder transformation at high temperature in natural spinels
160059,F d -3 m Z,(Co0.15 Fe0.85) (Co0.85 Fe1.15) O4,Spinel#MgAl2O4,Cation distribution and crystallographic characterization of the quaternary spinel system Mgx Co1-x Crx Fe2-x O4
160060,F d -3 m Z,(Mg0.05 Co0.20 Fe0.75) (Mg0.20 Co0.55 Fe1 Cr0.25) O4,Spinel#MgAl2O4,Cation distribution and crystallographic characterization of the quaternary spinel system Mgx Co1-x Crx Fe2-x O4
160061,F d -3 m Z,(Mg0.14 Co0.18 Fe0.68) (Mg0.36 Co0.32 Fe0.82 Cr0.50) O4,Spinel#MgAl2O4,Cation distribution and crystallographic characterization of the quaternary spinel system Mgx Co1-x Crx Fe2-x O4
160062,F d -3 m Z,(Mg0.28 Co0.12 Fe0.60) (Mg0.47 Co0.13 Fe0.65 Cr0.75) O4,Spinel#MgAl2O4,Cation distribution and crystallographic characterization of the quaternary spinel system Mgx Co1-x Crx Fe2-x O4
160063,F d -3 m Z,(Mg0.51 Fe0.49) (Mg0.49 Fe0.51 Cr) O4,Spinel#MgAl2O4,Cation distribution and crystallographic characterization of the quaternary spinel system Mgx Co1-x Crx Fe2-x O4
160467,F d -3 m Z,(Zn0.88 Mn0.12) (Cr2 Se4),Spinel#MgAl2O4,Growth and structure of Zn1-x Mnx Cr2 Se4 single crystals
160468,F d -3 m Z,(Zn0.87 Mn0.13) (Cr2 Se4),Spinel#MgAl2O4,Growth and structure of Zn1-x Mnx Cr2 Se4 single crystals
160469,F d -3 m Z,(Zn0.82 Mn0.18) (Cr2 Se4),Spinel#MgAl2O4,Growth and structure of Zn1-x Mnx Cr2 Se4 single crystals
160470,F d -3 m Z,(Zn0.76 Mn0.24) (Cr2 Se4),Spinel#MgAl2O4,Growth and structure of Zn1-x Mnx Cr2 Se4 single crystals
160655,F d -3 m Z,Li (Ti1.67 Li0.33) O4,Spinel#MgAl2O4,Single crystal growth and structure refinement of Li4 Ti5 O12
160953,F d -3 m Z,Mg (Cr2 O4),Spinel#MgAl2O4,Low temperature neutron diffraction study of Mg Cr2 O4 spinel
161258,F d -3 m Z,Mg2 (Ge O4),Spinel#MgAl2O4,"Protonation in germanium equivalents of ringwoodite, anhydrous phase B and superhydrous phase B"
161537,F d -3 m Z,(Mn0.71 Zn0.10 Fe0.19) (Mn0.09 Zn0.08 Fe1.83) O4,Spinel#MgAl2O4,Cation distribution and valence state in Mn-Zn ferrite examined by synchrotron X-rays
161538,F d -3 m Z,(Mn0.54 Zn0.34 Fe0.12) (Zn0.01 Fe1.99) O4,Spinel#MgAl2O4,Determination of cation distribution in Mn-Zn-Fe ferrite by X-ray anomalous scattering
161905,F d -3 m Z,Cu ((Cr Ti) S4),Spinel#MgAl2O4,Quaternary thiospinel Cu Cr Ti S4 as an electroactive material for copper(II)-sensitive and selective electrode
162349,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162350,F d -3 m Z,Fe ((Fe1.904 Ti0.096) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162351,F d -3 m Z,Fe ((Fe1.902 Ti0.098) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162352,F d -3 m Z,Fe ((Fe1.814 Ti0.186) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162353,F d -3 m Z,Fe ((Fe1.758 Ti0.242) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162354,F d -3 m Z,Fe ((Fe1.616 Ti0.354 Al0.03) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162355,F d -3 m Z,Fe ((Fe1.538 Ti0.462) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162356,F d -3 m Z,Fe ((Fe1.387 Ti0.585 Al0.028) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162357,F d -3 m Z,Fe ((Fe1.356 Ti0.644) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162358,F d -3 m Z,Fe ((Fe1.287 Ti0.713) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162359,F d -3 m Z,Fe ((Fe1.31 Ti0.69) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
