CollectionCode,HMS,StructuredFormula,StructureType,Title
107613,F d -3 m Z,(Co Ni) Cu S4,Spinel#MgAl2O4,"Fletcherite, Cu (Ni, Co)2 S4, a new thiospinel from the Viburnum Trend (New Lead Belt), Missouri"
108215,F d -3 m S,Cd In2 S4,Spinel#MgAl2O4,"Untersuchungen ueber ternaere Chalkogenide. I. Ueber die Kristallstruktur einiger ternaerer Sulfide, die sich vom Indium(III)-sulfid ableiten"
109044,F d -3 m S,Co Fe2 O4,Spinel#MgAl2O4,The cation distribution in Co Fe2 O4
109045,F d -3 m S,Co Fe2 O4,Spinel#MgAl2O4,The cation distribution in Co Fe2 O4
109082,F d -3 m S,Mg2 (Tc O4),Spinel#MgAl2O4,Crystal chemistry of some technetium-containing oxides
109083,F d -3 m S,Co2 (Tc O4),Spinel#MgAl2O4,Crystal chemistry of some technetium-containing oxides
109084,F d -3 m S,Mn2 (Tc O4),Spinel#MgAl2O4,Crystal chemistry of some technetium-containing oxides
109085,F d -3 m S,Ni Zn (Tc O4),Spinel#MgAl2O4,Crystal chemistry of some technetium-containing oxides
109148,F d -3 m S,Mn (V2 O4),Spinel#MgAl2O4,Etude par diffraction des neutrons du compose spinelle Mn V2 O4
109149,F d -3 m S,Fe (V2 O4),Spinel#MgAl2O4,"Coulsonite, Fe V2 O4, a spinel-type mineral from Lovelock, Nevada"
109150,F d -3 m Z,Fe Ni2 O4,Spinel#MgAl2O4,Preparation and properties of ferrospinels containing Ni3+
109298,F d -3 m S,Zn Rh2 O4,Spinel#MgAl2O4,Rhodites spinelles
109299,F d -3 m S,Mg Rh2 O4,Spinel#MgAl2O4,Rhodites spinelles
109300,F d -3 m S,Mn Rh2 O4,Spinel#MgAl2O4,Rhodites spinelles
109301,F d -3 m S,Co Rh2 O4,Spinel#MgAl2O4,Rhodites spinelles
109303,F d -3 m Z,(Mg0.5 Ni0.5) Fe2 O4,Spinel#MgAl2O4,Properties of solid solutions of Ni Fe2 O4 - Mg Fe2 O4
109367,F d -3 m S,Cd Al2 O4,Spinel#MgAl2O4,"Untersuchungen ueber ternaere Chalkogenide. VI. Ueber ternaere Chalkogenide des Aluminiums, Galliums und Indiums mit Zink, Cadmium und Quecksilber"
109464,F d -3 m Z,(Zn7 Sb2 O12)0.333,Spinel#MgAl2O4,Characterization of nickel doped Zn7 Sb2 O12 spinel phase using Rietveld refinement
109465,F d -3 m Z,(Zn6 Ni Sb2 O12)0.333,Spinel#MgAl2O4,Characterization of nickel doped Zn7 Sb2 O12 spinel phase using Rietveld refinement
109466,F d -3 m Z,(Zn5 Ni2 Sb2 O12)0.333,Spinel#MgAl2O4,Characterization of nickel doped Zn7 Sb2 O12 spinel phase using Rietveld refinement
109467,F d -3 m Z,(Zn4 Ni3 Sb2 O12)0.333,Spinel#MgAl2O4,Characterization of nickel doped Zn7 Sb2 O12 spinel phase using Rietveld refinement
109468,F d -3 m Z,(Zn3 Ni4 Sb2 O12)0.333,Spinel#MgAl2O4,Characterization of nickel doped Zn7 Sb2 O12 spinel phase using Rietveld refinement
111081,F d -3 m Z,Li1.05 Mn2 O4,Spinel#MgAl2O4,Structural and transport properties of Ni- and Ti-doped lithium manganese spinels
111082,F d -3 m Z,Li1.05 Mn1.9 Ni0.1 O4,Spinel#MgAl2O4,Structural and transport properties of Ni- and Ti-doped lithium manganese spinels
111083,F d -3 m Z,Li1.05 Mn1.5 Ni0.5 O4,Spinel#MgAl2O4,Structural and transport properties of Ni- and Ti-doped lithium manganese spinels
111084,F d -3 m Z,Li1.05 Mn1.9 Ti0.1 O4,Spinel#MgAl2O4,Structural and transport properties of Ni- and Ti-doped lithium manganese spinels
111085,F d -3 m Z,Li1.05 Mn1.7 Ti0.3 O4,Spinel#MgAl2O4,Structural and transport properties of Ni- and Ti-doped lithium manganese spinels
111502,F d -3 m S,Co3 O4,Spinel#MgAl2O4,Single-entity electrocatalysis of individual ''picked-and-dropped'' Co\(_3\)O\(_4\) nanoparticles on the tip of a carbon nanoelectrode
111968,F d -3 m Z,(Zn0.95 Dy0.05) Cr2 Se4,Spinel#MgAl2O4,"Preparation, structure and magnetic, electronic and thermal properties of Dy$^{3+}$-doped ZnCr$_2$Se$_4$ with unique geometric type spin-glass"
111969,F d -3 m Z,(Zn0.90 Dy0.10) Cr2 Se4,Spinel#MgAl2O4,"Preparation, structure and magnetic, electronic and thermal properties of Dy$^{3+}$-doped ZnCr$_2$Se$_4$ with unique geometric type spin-glass"
111970,F d -3 m Z,Zn (Cr1.95 Dy0.05) Se4,Spinel#MgAl2O4,"Preparation, structure and magnetic, electronic and thermal properties of Dy$^{3+}$-doped ZnCr$_2$Se$_4$ with unique geometric type spin-glass"
111971,F d -3 m Z,Zn (Cr1.90 Dy0.10) Se4,Spinel#MgAl2O4,"Preparation, structure and magnetic, electronic and thermal properties of Dy$^{3+}$-doped ZnCr$_2$Se$_4$ with unique geometric type spin-glass"
112294,F d -3 m Z,(Mg1.728 Fe0.156 Si0.085 ) (Si0.923 Fe0.023) O3.76 (O H)0.24,Spinel#MgAl2O4,Incorporation of tetrahedral ferric iron into hydrous ringwoodite
112501,F d -3 m Z,Co Fe2 O4,Spinel#MgAl2O4,The structural and magnetic properties of the nano-CoFe$_2$O$_4$ ferrite prepared by sol-gel auto-combustion technique
113912,F d -3 m Z,Cu Co2 S4,Spinel#MgAl2O4,Facile preparation of CuCo\(_2\)S\(_4\)/Cu\(_{7.2}\)S\(_4\) nanocomposites as high-performance cathode materials for rechargeable magnesium batteries
115516,F d -3 m Z,Ag1.88 Cu0.12 (Mo O4),Spinel#MgAl2O4,"Rietveld refinement, morphology, and optical and photoluminescence properties of a \(\beta\)-Ag\(_{1.94}\)Cu\(_{0.06}\)MoO\(_4\) solid solution"
115517,F d -3 m Z,Ag2 (Mo O4),Spinel#MgAl2O4,"Rietveld refinement, morphology, and optical and photoluminescence properties of a \(\beta\)-Ag\(_{1.94}\)Cu\(_{0.06}\)MoO\(_4\) solid solution"
116908,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117034,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117035,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117036,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117037,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117038,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117039,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117040,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117041,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117042,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117043,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117044,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117045,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117046,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117047,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117048,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117049,F d -3 m Z,Fe (Fe2 O4),Spinel#MgAl2O4,Effect of high pressure on the crystal structure and electronic properties of magnetite below 25 GPa
117271,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117272,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117273,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117274,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117275,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117276,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117277,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117278,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117279,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117280,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117281,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117282,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117283,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117284,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117285,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117286,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117287,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117288,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117289,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117290,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117291,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117292,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117293,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117294,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117295,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117296,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117297,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117298,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117299,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117300,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117301,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117302,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117303,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117304,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117305,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117306,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117307,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117308,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117309,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117310,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117311,F d -3 m Z,(Fe3 O4)0.25 (Mg Al2 O4)0.75,Spinel#MgAl2O4,In-situ neutron diffraction study of non-convergent cation ordering in the (Fe$_3$O$_4$)$_{1-x}$(MgAl$_2$O$_4$)$_x$ spinel solid solution
117548,F d -3 m Z,Zn2 Ti O4,Spinel#MgAl2O4,"Crystal parameters, morphology, and optical properties of manganese-doped zinc Titanate"
117549,F d -3 m Z,Zn1.998 Mn0.002 Ti O4,Spinel#MgAl2O4,"Crystal parameters, morphology, and optical properties of manganese-doped zinc Titanate"
117550,F d -3 m Z,Zn1.98 Mn0.02 Ti O4,Spinel#MgAl2O4,"Crystal parameters, morphology, and optical properties of manganese-doped zinc Titanate"
117551,F d -3 m Z,Zn1.9 Mn0.1 Ti O4,Spinel#MgAl2O4,"Crystal parameters, morphology, and optical properties of manganese-doped zinc Titanate"
118856,F d -3 m Z,Li0.5 Fe2.25 Mn0.25 O4,Spinel#MgAl2O4,"Structural phase analysis, optical and magnetic properties of nano Mn-doped LiFe$_5$O$_8$"
118857,F d -3 m Z,Li0.5 Fe2 Mn0.5 O4,Spinel#MgAl2O4,"Structural phase analysis, optical and magnetic properties of nano Mn-doped LiFe$_5$O$_8$"
118858,F d -3 m Z,Li0.5 Fe1.75 Mn0.75 O4,Spinel#MgAl2O4,"Structural phase analysis, optical and magnetic properties of nano Mn-doped LiFe$_5$O$_8$"
118859,F d -3 m Z,Li0.5 Fe1.5 Mn O4,Spinel#MgAl2O4,"Structural phase analysis, optical and magnetic properties of nano Mn-doped LiFe$_5$O$_8$"
119443,F d -3 m Z,Ni0.9 Fe2.1 O4,Spinel#MgAl2O4,Phase equilibria and crystal structures of phases in the La-Fe-Ni-O system at 1370 K in air
119444,F d -3 m Z,Ni0.96 Fe2.04 O4,Spinel#MgAl2O4,Phase equilibria and crystal structures of phases in the La-Fe-Ni-O system at 1370 K in air
119445,F d -3 m Z,Ni Fe2 O4,Spinel#MgAl2O4,Phase equilibria and crystal structures of phases in the La-Fe-Ni-O system at 1370 K in air
120119,F d -3 m S,Cu V2 S4,Spinel#MgAl2O4,Crossover from incoherent-metal to Fermi-liquid behavior in CuV$_2$S$_4$: Transport and magnetic properties upon substituting Zn for Cu
120120,F d -3 m S,(Cu0.8 Zn0.2) V2 S4,Spinel#MgAl2O4,Crossover from incoherent-metal to Fermi-liquid behavior in CuV$_2$S$_4$: Transport and magnetic properties upon substituting Zn for Cu
120150,F d -3 m Z,Cr2 Hg Se4,Spinel#MgAl2O4,High pressure electrical resistivity of HgCr$_2$Se$_4$
122663,F d -3 m Z,Cr Al2 O4,Spinel#MgAl2O4,The formation of Cr-Al spinel under a reductive atmosphere
122958,F d -3 m S,Fe2.86 Ga0.14 O4,Spinel#MgAl2O4,Towards the design of contrast-enhanced agents: systematic Ga$^{3+}$ doping on magnetite nanoparticles
122959,F d -3 m S,Fe2.73 Ga0.27 O4,Spinel#MgAl2O4,Towards the design of contrast-enhanced agents: systematic Ga$^{3+}$ doping on magnetite nanoparticles
122960,F d -3 m S,Fe2.55 Ga0.45 O4,Spinel#MgAl2O4,Towards the design of contrast-enhanced agents: systematic Ga$^{3+}$ doping on magnetite nanoparticles
122961,F d -3 m S,Fe2.42 Ga0.57 O4,Spinel#MgAl2O4,Towards the design of contrast-enhanced agents: systematic Ga$^{3+}$ doping on magnetite nanoparticles
122962,F d -3 m S,Fe1.95 Ga1.05 O4,Spinel#MgAl2O4,Towards the design of contrast-enhanced agents: systematic Ga$^{3+}$ doping on magnetite nanoparticles
122963,F d -3 m S,Fe1.65 Ga1.35 O4,Spinel#MgAl2O4,Towards the design of contrast-enhanced agents: systematic Ga$^{3+}$ doping on magnetite nanoparticles
123346,F d -3 m Z,Co Fe2 O4,Spinel#MgAl2O4,Influence of rare earth ion doping (Ce and Dy) on electrical and magnetic properties of cobalt ferrites
123348,F d -3 m Z,Co Fe1.98 Ce0.01 Dy0.01 O4,Spinel#MgAl2O4,Influence of rare earth ion doping (Ce and Dy) on electrical and magnetic properties of cobalt ferrites
123353,F d -3 m Z,Co Fe1.96 Ce0.02 Dy0.02 O4,Spinel#MgAl2O4,Influence of rare earth ion doping (Ce and Dy) on electrical and magnetic properties of cobalt ferrites
123354,F d -3 m Z,Co Fe1.94 Ce0.03 Dy0.03 O4,Spinel#MgAl2O4,Influence of rare earth ion doping (Ce and Dy) on electrical and magnetic properties of cobalt ferrites
123355,F d -3 m Z,Co Fe1.92 Ce0.04 Dy0.04 O4,Spinel#MgAl2O4,Influence of rare earth ion doping (Ce and Dy) on electrical and magnetic properties of cobalt ferrites
123356,F d -3 m Z,Co Fe1.90 Ce0.05 Dy0.05 O4,Spinel#MgAl2O4,Influence of rare earth ion doping (Ce and Dy) on electrical and magnetic properties of cobalt ferrites
124572,F d -3 m S,Zn3 V3 O8,Spinel#MgAl2O4,Zn\(_{0.52}\)V\(_2\)O\(_{5-a}\)⋅1.8 H\(_2\)O cathode stabilized by in situ phase transformation for aqueous zinc-ion batteries with ultra-long cyclability
124790,F d -3 m S,Ag2 Mo O4,Spinel#MgAl2O4,"Experimental and theoretical correlation of modulated architectures of β-Ag$_2$MoO$_4$ microcrystals. Effect of different synthesis routes on the morphology, optical, colorimetric, and photocatalytic properties"
124791,F d -3 m S,Ag2 Mo O4,Spinel#MgAl2O4,"Experimental and theoretical correlation of modulated architectures of β-Ag$_2$MoO$_4$ microcrystals. Effect of different synthesis routes on the morphology, optical, colorimetric, and photocatalytic properties"
124792,F d -3 m S,Ag2 Mo O4,Spinel#MgAl2O4,"Experimental and theoretical correlation of modulated architectures of β-Ag$_2$MoO$_4$ microcrystals. Effect of different synthesis routes on the morphology, optical, colorimetric, and photocatalytic properties"
124793,F d -3 m S,Ag2 Mo O4,Spinel#MgAl2O4,"Experimental and theoretical correlation of modulated architectures of β-Ag$_2$MoO$_4$ microcrystals. Effect of different synthesis routes on the morphology, optical, colorimetric, and photocatalytic properties"
124900,F d -3 m Z,Fe (Co1.74 Fe0.26) O4,Spinel#MgAl2O4,A novel synthesis route to obtain magnetic nanocrystalline cobalt ferrite with photo-Fenton activity
124901,F d -3 m Z,(Fe0.697 Co0.303) (Co0.421 Fe0.579)2 O4,Spinel#MgAl2O4,A novel synthesis route to obtain magnetic nanocrystalline cobalt ferrite with photo-Fenton activity
125596,F d -3 m Z,Li0.58 Fe2.26 Ti0.16 O4,Spinel#MgAl2O4,"Crystal and magnetic structure of the system Li$_{0.5+0.5x}$Fe$_{2.5-1.5x}$Ti$_x$O$_4$ (x=0.16, 0.44, and 0.72)"
125597,F d -3 m Z,Li0.72 Fe1.84 Ti0.44 O4,Spinel#MgAl2O4,"Crystal and magnetic structure of the system Li$_{0.5+0.5x}$Fe$_{2.5-1.5x}$Ti$_x$O$_4$ (x=0.16, 0.44, and 0.72)"
125598,F d -3 m Z,Li0.86 Fe1.42 Ti0.72 O4,Spinel#MgAl2O4,"Crystal and magnetic structure of the system Li$_{0.5+0.5x}$Fe$_{2.5-1.5x}$Ti$_x$O$_4$ (x=0.16, 0.44, and 0.72)"
125608,F d -3 m Z,(Mg0.159 Fe0.841) (Mg0.841 Fe1.159) O4,Spinel#MgAl2O4,Cation distribution assisted tuning of magnetization in nanosized magnesium ferrite
125609,F d -3 m Z,(Mg0.165 Fe0.835) (Mg0.835 Fe1.165) O4,Spinel#MgAl2O4,Cation distribution assisted tuning of magnetization in nanosized magnesium ferrite
125610,F d -3 m Z,(Mg0.191 Fe0.809) (Mg0.809 Fe1.191) O4,Spinel#MgAl2O4,Cation distribution assisted tuning of magnetization in nanosized magnesium ferrite
125611,F d -3 m Z,(Mg0.234 Fe0.766) (Mg0.766 Fe1.234) O4,Spinel#MgAl2O4,Cation distribution assisted tuning of magnetization in nanosized magnesium ferrite
126156,F d -3 m Z,Li Co0.2 Fe0.2 Mn1.6 O4,Spinel#MgAl2O4,"Electrochemical, $^6$Li MAS NMR, and X-ray and neutron diffraction study of LiCo$_x$Fe$_y$Mn$_{2-(x+y)}$O$_4$ spinel oxides for high-voltage cathode materials"
127979,F d -3 m Z,Zn1.016 La0.023 Fe1.962 O4,Spinel#MgAl2O4,The effects of lanthanum ions substitution on properties and effective absorption bandwidth (EAB) of zinc ferrite
127980,F d -3 m Z,Zn1.044 La0.047 Fe1.909 O4,Spinel#MgAl2O4,The effects of lanthanum ions substitution on properties and effective absorption bandwidth (EAB) of zinc ferrite
127981,F d -3 m Z,Zn0.962 La0.057 Fe1.980 O4,Spinel#MgAl2O4,The effects of lanthanum ions substitution on properties and effective absorption bandwidth (EAB) of zinc ferrite
127982,F d -3 m Z,Zn0.924 La0.076 Fe2 O4,Spinel#MgAl2O4,The effects of lanthanum ions substitution on properties and effective absorption bandwidth (EAB) of zinc ferrite
128067,F d -3 m Z,Ni Fe2 O4,Spinel#MgAl2O4,"Trevorite: Ni-rich spinel formed by metasomatism and desulfurization processes at Bon Accord, South Africa?"
128079,F d -3 m Z,Fe1.164 Mg0.05 Si0.02 Al1.766 O4,Spinel#MgAl2O4,Manganese incorporation in synthetic hercynite
